payment_id,trip_id,trip_fare,mode_of_payment
PAY47214,TRIP47214,986.21,Wallet
PAY47215,TRIP47215,229.61,Cash
PAY47216,TRIP47216,916.47,Wallet
PAY47217,TRIP47217,590.97,Cash
PAY47218,TRIP47218,784.84,Wallet
PAY47219,TRIP47219,398.81,Cash
PAY47220,TRIP47220,488.41,UPI
PAY47221,TRIP47221,170.25,UPI
PAY47222,TRIP47222,673.18,UPI
PAY47223,TRIP47223,882.16,Cash
PAY47224,TRIP47224,684.72,Cash
PAY47225,TRIP47225,867.34,Cash
PAY47226,TRIP47226,663.67,Cash
PAY47227,TRIP47227,471.47,Card
PAY47228,TRIP47228,124.99,Card
PAY47229,TRIP47229,356.64,Cash
PAY47230,TRIP47230,877.05,UPI
PAY47231,TRIP47231,671.13,Wallet
PAY47232,TRIP47232,517.73,Card
PAY47233,TRIP47233,267.44,Card
PAY47234,TRIP47234,599.11,UPI
PAY47235,TRIP47235,363.4,Cash
PAY47236,TRIP47236,345.15,UPI
PAY47237,TRIP47237,304.46,Cash
PAY47238,TRIP47238,443.74,Cash
PAY47239,TRIP47239,82.38,Card
PAY47240,TRIP47240,336.69,UPI
PAY47241,TRIP47241,961.31,Cash
PAY47242,TRIP47242,149.03,Wallet
PAY47243,TRIP47243,214.91,Wallet
PAY47244,TRIP47244,864.39,UPI
PAY47245,TRIP47245,918.52,Cash
PAY47246,TRIP47246,204.35,UPI
PAY47247,TRIP47247,503.36,Card
PAY47248,TRIP47248,800.41,UPI
PAY47249,TRIP47249,538.31,Card
PAY47250,TRIP47250,335.25,UPI
PAY47251,TRIP47251,160.42,Cash
PAY47252,TRIP47252,849.71,Wallet
PAY47253,TRIP47253,892.76,Cash
PAY47254,TRIP47254,545.43,Wallet
PAY47255,TRIP47255,864.86,UPI
PAY47256,TRIP47256,676.57,UPI
PAY47257,TRIP47257,190.69,Cash
PAY47258,TRIP47258,910.52,Card
PAY47259,TRIP47259,954.79,Cash
PAY47260,TRIP47260,557.44,Card
PAY47261,TRIP47261,325.87,Card
PAY47262,TRIP47262,486.55,Card
PAY47263,TRIP47263,746.71,Wallet
PAY47264,TRIP47264,517.73,Card
PAY47265,TRIP47265,646.2,Card
PAY47266,TRIP47266,954.7,Card
PAY47267,TRIP47267,627.08,UPI
PAY47268,TRIP47268,783.91,Wallet
PAY47269,TRIP47269,254.28,Cash
PAY47270,TRIP47270,624.67,Wallet
PAY47271,TRIP47271,486.66,Card
PAY47272,TRIP47272,254.51,UPI
PAY47273,TRIP47273,300.26,Card
PAY47274,TRIP47274,358.04,Cash
PAY47275,TRIP47275,876.7,UPI
PAY47276,TRIP47276,138.81,Cash
PAY47277,TRIP47277,543.77,Wallet
PAY47278,TRIP47278,623.19,Cash
PAY47279,TRIP47279,302.41,Card
PAY47280,TRIP47280,640.2,Cash
PAY47281,TRIP47281,243.36,UPI
PAY47282,TRIP47282,95.72,Cash
PAY47283,TRIP47283,213.43,Wallet
PAY47284,TRIP47284,469.87,Cash
PAY47285,TRIP47285,118.47,Cash
PAY47286,TRIP47286,69.16,Wallet
PAY47287,TRIP47287,275.91,Card
PAY47288,TRIP47288,518.06,Card
PAY47289,TRIP47289,879.56,UPI
PAY47290,TRIP47290,354.19,Cash
PAY47291,TRIP47291,333.34,Wallet
PAY47292,TRIP47292,309.89,Cash
PAY47293,TRIP47293,392.66,Card
PAY47294,TRIP47294,653.6,Wallet
PAY47295,TRIP47295,734.45,Wallet
PAY47296,TRIP47296,603.39,Cash
PAY47297,TRIP47297,655.15,UPI
PAY47298,TRIP47298,684.44,Wallet
PAY47299,TRIP47299,500.51,Card
PAY47300,TRIP47300,856.97,Card
PAY47301,TRIP47301,687.98,Wallet
PAY47302,TRIP47302,172.09,Wallet
PAY47303,TRIP47303,522.82,Wallet
PAY47304,TRIP47304,67.79,Cash
PAY47305,TRIP47305,172.21,Wallet
PAY47306,TRIP47306,591.56,UPI
PAY47307,TRIP47307,52.76,Cash
PAY47308,TRIP47308,705.44,UPI
PAY47309,TRIP47309,239.89,Card
PAY47310,TRIP47310,191.07,Card
PAY47311,TRIP47311,655.76,Wallet
PAY47312,TRIP47312,659.84,Wallet
PAY47313,TRIP47313,233.11,Wallet
PAY47314,TRIP47314,290.23,Wallet
PAY47315,TRIP47315,500.28,Card
PAY47316,TRIP47316,256.73,UPI
PAY47317,TRIP47317,775.37,Cash
PAY47318,TRIP47318,638.6,Cash
PAY47319,TRIP47319,186.36,Card
PAY47320,TRIP47320,842.48,Card
PAY47321,TRIP47321,204.28,Wallet
PAY47322,TRIP47322,677.1,UPI
PAY47323,TRIP47323,757.41,Wallet
PAY47324,TRIP47324,955.12,UPI
PAY47325,TRIP47325,145.09,UPI
PAY47326,TRIP47326,866.03,Card
PAY47327,TRIP47327,408.04,Card
PAY47328,TRIP47328,956.9,Cash
PAY47329,TRIP47329,709.62,UPI
PAY47330,TRIP47330,929.14,Card
PAY47331,TRIP47331,572.08,Cash
PAY47332,TRIP47332,665.83,Cash
PAY47333,TRIP47333,844.99,Wallet
PAY47334,TRIP47334,802.58,Wallet
PAY47335,TRIP47335,992.85,Cash
PAY47336,TRIP47336,441.12,Card
PAY47337,TRIP47337,766.85,Wallet
PAY47338,TRIP47338,917.75,Cash
PAY47339,TRIP47339,358.3,Wallet
PAY47340,TRIP47340,903.83,Card
PAY47341,TRIP47341,229.14,Cash
PAY47342,TRIP47342,267.09,Wallet
PAY47343,TRIP47343,72.67,Card
PAY47344,TRIP47344,325.12,Wallet
PAY47345,TRIP47345,80.19,Wallet
PAY47346,TRIP47346,848.66,Wallet
PAY47347,TRIP47347,308.67,Cash
PAY47348,TRIP47348,520.31,Cash
PAY47349,TRIP47349,212.77,Cash
PAY47350,TRIP47350,421.34,Wallet
PAY47351,TRIP47351,123.9,UPI
PAY47352,TRIP47352,346.48,Cash
PAY47353,TRIP47353,132.55,Cash
PAY47354,TRIP47354,356.49,Cash
PAY47355,TRIP47355,778.73,Wallet
PAY47356,TRIP47356,822.85,Card
PAY47357,TRIP47357,462.35,Cash
PAY47358,TRIP47358,197.17,UPI
PAY47359,TRIP47359,763.22,UPI
PAY47360,TRIP47360,301.86,Cash
PAY47361,TRIP47361,577.44,UPI
PAY47362,TRIP47362,907.89,Wallet
PAY47363,TRIP47363,700.24,Card
PAY47364,TRIP47364,740.19,Card
PAY47365,TRIP47365,381.61,UPI
PAY47366,TRIP47366,601.2,Card
PAY47367,TRIP47367,957.55,Cash
PAY47368,TRIP47368,800.98,Wallet
PAY47369,TRIP47369,971.74,Card
PAY47370,TRIP47370,209.25,Cash
PAY47371,TRIP47371,770.37,Wallet
PAY47372,TRIP47372,830.61,Card
PAY47373,TRIP47373,88.42,Cash
PAY47374,TRIP47374,319.08,Cash
PAY47375,TRIP47375,357.55,Cash
PAY47376,TRIP47376,559.19,Cash
PAY47377,TRIP47377,779.46,Wallet
PAY47378,TRIP47378,407.52,Card
PAY47379,TRIP47379,296.68,Wallet
PAY47380,TRIP47380,391.89,Cash
PAY47381,TRIP47381,586.41,Wallet
PAY47382,TRIP47382,789.14,UPI
PAY47383,TRIP47383,497.73,Card
PAY47384,TRIP47384,530.72,Wallet
PAY47385,TRIP47385,583.28,UPI
PAY47386,TRIP47386,572.95,Card
PAY47387,TRIP47387,825.86,Card
PAY47388,TRIP47388,213.2,Wallet
PAY47389,TRIP47389,656.79,UPI
PAY47390,TRIP47390,303.16,Cash
PAY47391,TRIP47391,782.79,Wallet
PAY47392,TRIP47392,544.8,Cash
PAY47393,TRIP47393,578.38,Cash
PAY47394,TRIP47394,717.09,UPI
PAY47395,TRIP47395,675,UPI
PAY47396,TRIP47396,263.15,Card
PAY47397,TRIP47397,962.08,UPI
PAY47398,TRIP47398,237.64,UPI
PAY47399,TRIP47399,353.24,Card
PAY47400,TRIP47400,814.05,Card
PAY47401,TRIP47401,221.94,UPI
PAY47402,TRIP47402,195.98,UPI
PAY47403,TRIP47403,703.83,Cash
PAY47404,TRIP47404,867.49,UPI
PAY47405,TRIP47405,211.93,UPI
PAY47406,TRIP47406,183.47,UPI
PAY47407,TRIP47407,364.53,UPI
PAY47408,TRIP47408,467.38,Wallet
PAY47409,TRIP47409,724.94,UPI
PAY47410,TRIP47410,776.23,Card
PAY47411,TRIP47411,213.6,UPI
PAY47412,TRIP47412,402.89,Wallet
PAY47413,TRIP47413,532.3,Cash
PAY47414,TRIP47414,814.63,UPI
PAY47415,TRIP47415,275.69,Cash
PAY47416,TRIP47416,90.06,UPI
PAY47417,TRIP47417,486.76,Cash
PAY47418,TRIP47418,288.35,Cash
PAY47419,TRIP47419,235.99,UPI
PAY47420,TRIP47420,713.2,Card
PAY47421,TRIP47421,645.04,UPI
PAY47422,TRIP47422,637.87,Cash
PAY47423,TRIP47423,271.08,Cash
PAY47424,TRIP47424,205.88,Cash
PAY47425,TRIP47425,153.2,Cash
PAY47426,TRIP47426,871.1,UPI
PAY47427,TRIP47427,180.03,Wallet
PAY47428,TRIP47428,601.51,Wallet
PAY47429,TRIP47429,445.04,Card
PAY47430,TRIP47430,705.02,Cash
PAY47431,TRIP47431,188.52,UPI
PAY47432,TRIP47432,947.85,Wallet
PAY47433,TRIP47433,266.22,Cash
PAY47434,TRIP47434,486.08,Card
PAY47435,TRIP47435,399.74,Wallet
PAY47436,TRIP47436,53.26,Cash
PAY47437,TRIP47437,789.71,Card
PAY47438,TRIP47438,664.39,Cash
PAY47439,TRIP47439,182.1,Card
PAY47440,TRIP47440,784.61,Card
PAY47441,TRIP47441,248.81,Card
PAY47442,TRIP47442,204.9,Cash
PAY47443,TRIP47443,243.67,UPI
PAY47444,TRIP47444,405.47,Wallet
PAY47445,TRIP47445,941.52,Cash
PAY47446,TRIP47446,677.72,Cash
PAY47447,TRIP47447,950.08,Card
PAY47448,TRIP47448,614.22,Card
PAY47449,TRIP47449,862.45,Cash
PAY47450,TRIP47450,484.16,Card
PAY47451,TRIP47451,680.64,Cash
PAY47452,TRIP47452,851.59,Cash
PAY47453,TRIP47453,435.24,Card
PAY47454,TRIP47454,576.19,Card
PAY47455,TRIP47455,70.98,Cash
PAY47456,TRIP47456,158.25,Cash
PAY47457,TRIP47457,868.6,Card
PAY47458,TRIP47458,516.49,Cash
PAY47459,TRIP47459,841.61,Card
PAY47460,TRIP47460,876.8,Card
PAY47461,TRIP47461,66.68,Cash
PAY47462,TRIP47462,708.94,Cash
PAY47463,TRIP47463,669.59,Wallet
PAY47464,TRIP47464,474.67,Cash
PAY47465,TRIP47465,182.49,UPI
PAY47466,TRIP47466,338.87,Wallet
PAY47467,TRIP47467,962.62,Wallet
PAY47468,TRIP47468,250.31,Wallet
PAY47469,TRIP47469,847.29,Card
PAY47470,TRIP47470,576.69,Wallet
PAY47471,TRIP47471,802.92,Wallet
PAY47472,TRIP47472,730.48,Wallet
PAY47473,TRIP47473,107.89,UPI
PAY47474,TRIP47474,71.88,UPI
PAY47475,TRIP47475,700.55,Cash
PAY47476,TRIP47476,934.95,Wallet
PAY47477,TRIP47477,306.15,UPI
PAY47478,TRIP47478,882.51,Cash
PAY47479,TRIP47479,105.78,Wallet
PAY47480,TRIP47480,152.74,Card
PAY47481,TRIP47481,283.87,Wallet
PAY47482,TRIP47482,703.85,Cash
PAY47483,TRIP47483,241.93,Card
PAY47484,TRIP47484,69.14,UPI
PAY47485,TRIP47485,311.05,Cash
PAY47486,TRIP47486,383.82,Cash
PAY47487,TRIP47487,337.62,Cash
PAY47488,TRIP47488,439.09,Wallet
PAY47489,TRIP47489,470.21,Cash
PAY47490,TRIP47490,902.16,Wallet
PAY47491,TRIP47491,266.71,Wallet
PAY47492,TRIP47492,462.44,UPI
PAY47493,TRIP47493,78.66,UPI
PAY47494,TRIP47494,154.05,Wallet
PAY47495,TRIP47495,696.74,Cash
PAY47496,TRIP47496,211.96,UPI
PAY47497,TRIP47497,727.82,UPI
PAY47498,TRIP47498,202.83,Wallet
PAY47499,TRIP47499,846.9,UPI
PAY47500,TRIP47500,346.56,Wallet
PAY47501,TRIP47501,430.98,Wallet
PAY47502,TRIP47502,316.21,UPI
PAY47503,TRIP47503,483.91,Cash
PAY47504,TRIP47504,348.53,Wallet
PAY47505,TRIP47505,865.78,Wallet
PAY47506,TRIP47506,709.18,Card
PAY47507,TRIP47507,846.59,Wallet
PAY47508,TRIP47508,365.22,UPI
PAY47509,TRIP47509,996.69,Wallet
PAY47510,TRIP47510,333.23,Wallet
PAY47511,TRIP47511,820.8,UPI
PAY47512,TRIP47512,100.26,Cash
PAY47513,TRIP47513,85.32,UPI
PAY47514,TRIP47514,103.48,Cash
PAY47515,TRIP47515,138.86,Cash
PAY47516,TRIP47516,882.13,Wallet
PAY47517,TRIP47517,409.65,Cash
PAY47518,TRIP47518,381.32,Cash
PAY47519,TRIP47519,685.57,Cash
PAY47520,TRIP47520,425.08,Cash
PAY47521,TRIP47521,512.8,UPI
PAY47522,TRIP47522,503.54,UPI
PAY47523,TRIP47523,226.3,Cash
PAY47524,TRIP47524,466.67,Card
PAY47525,TRIP47525,451.44,UPI
PAY47526,TRIP47526,745.81,Wallet
PAY47527,TRIP47527,471.8,Cash
PAY47528,TRIP47528,115.53,UPI
PAY47529,TRIP47529,317.19,UPI
PAY47530,TRIP47530,329.85,Wallet
PAY47531,TRIP47531,609.33,UPI
PAY47532,TRIP47532,910.45,Wallet
PAY47533,TRIP47533,719.21,UPI
PAY47534,TRIP47534,628.96,UPI
PAY47535,TRIP47535,399.98,UPI
PAY47536,TRIP47536,931.49,Wallet
PAY47537,TRIP47537,376.31,Wallet
PAY47538,TRIP47538,236.84,Wallet
PAY47539,TRIP47539,860.67,Cash
PAY47540,TRIP47540,560.27,Cash
PAY47541,TRIP47541,776.98,Wallet
PAY47542,TRIP47542,672.07,Wallet
PAY47543,TRIP47543,287.88,UPI
PAY47544,TRIP47544,521.19,UPI
PAY47545,TRIP47545,553.38,UPI
PAY47546,TRIP47546,206.16,Card
PAY47547,TRIP47547,125.13,Card
PAY47548,TRIP47548,370.49,Cash
PAY47549,TRIP47549,100.28,UPI
PAY47550,TRIP47550,858.55,Wallet
PAY47551,TRIP47551,173.71,Wallet
PAY47552,TRIP47552,595.3,Wallet
PAY47553,TRIP47553,733.53,Cash
PAY47554,TRIP47554,622.27,Card
PAY47555,TRIP47555,868.97,Card
PAY47556,TRIP47556,982.51,Cash
PAY47557,TRIP47557,626.91,Card
PAY47558,TRIP47558,985.4,Cash
PAY47559,TRIP47559,69.73,Wallet
PAY47560,TRIP47560,995.97,UPI
PAY47561,TRIP47561,66.96,Card
PAY47562,TRIP47562,417.02,Card
PAY47563,TRIP47563,312.85,Card
PAY47564,TRIP47564,357.4,Wallet
PAY47565,TRIP47565,140.03,Wallet
PAY47566,TRIP47566,581.04,UPI
PAY47567,TRIP47567,355.27,UPI
PAY47568,TRIP47568,51.81,UPI
PAY47569,TRIP47569,168.57,Cash
PAY47570,TRIP47570,635.75,Wallet
PAY47571,TRIP47571,197.24,Card
PAY47572,TRIP47572,636.54,Card
PAY47573,TRIP47573,520.71,Card
PAY47574,TRIP47574,872.67,UPI
PAY47575,TRIP47575,645.32,Wallet
PAY47576,TRIP47576,571.26,UPI
PAY47577,TRIP47577,928.96,Cash
PAY47578,TRIP47578,72.49,UPI
PAY47579,TRIP47579,244.84,Cash
PAY47580,TRIP47580,572.7,Cash
PAY47581,TRIP47581,559.6,Card
PAY47582,TRIP47582,913.98,UPI
PAY47583,TRIP47583,735.4,UPI
PAY47584,TRIP47584,819.76,Card
PAY47585,TRIP47585,884.76,Wallet
PAY47586,TRIP47586,207.14,UPI
PAY47587,TRIP47587,637.96,Card
PAY47588,TRIP47588,568.94,Cash
PAY47589,TRIP47589,759.77,Card
PAY47590,TRIP47590,309.58,Card
PAY47591,TRIP47591,364.83,Wallet
PAY47592,TRIP47592,976.93,UPI
PAY47593,TRIP47593,271,Wallet
PAY47594,TRIP47594,374.16,Wallet
PAY47595,TRIP47595,797.39,Wallet
PAY47596,TRIP47596,901.59,Wallet
PAY47597,TRIP47597,855.49,Cash
PAY47598,TRIP47598,352.15,Wallet
PAY47599,TRIP47599,357.86,UPI
PAY47600,TRIP47600,133.69,Wallet
PAY47601,TRIP47601,279.76,UPI
PAY47602,TRIP47602,237.09,Card
PAY47603,TRIP47603,734.43,Card
PAY47604,TRIP47604,307.53,UPI
PAY47605,TRIP47605,195.01,Cash
PAY47606,TRIP47606,489.22,Cash
PAY47607,TRIP47607,361.01,Wallet
PAY47608,TRIP47608,427.62,Cash
PAY47609,TRIP47609,216.49,Wallet
PAY47610,TRIP47610,95.5,Cash
PAY47611,TRIP47611,202.54,Card
PAY47612,TRIP47612,918.17,Cash
PAY47613,TRIP47613,219,Card
PAY47614,TRIP47614,221.8,Card
PAY47615,TRIP47615,950.56,UPI
PAY47616,TRIP47616,572.75,Cash
PAY47617,TRIP47617,53.75,UPI
PAY47618,TRIP47618,388.23,UPI
PAY47619,TRIP47619,423.28,Card
PAY47620,TRIP47620,164.42,UPI
PAY47621,TRIP47621,323.86,Card
PAY47622,TRIP47622,129.71,UPI
PAY47623,TRIP47623,347.6,Cash
PAY47624,TRIP47624,759.71,Card
PAY47625,TRIP47625,164.01,UPI
PAY47626,TRIP47626,112.82,Cash
PAY47627,TRIP47627,490.74,Wallet
PAY47628,TRIP47628,532.93,UPI
PAY47629,TRIP47629,274.27,UPI
PAY47630,TRIP47630,598.85,Card
PAY47631,TRIP47631,480.67,Card
PAY47632,TRIP47632,861.11,Cash
PAY47633,TRIP47633,803.3,Card
PAY47634,TRIP47634,203.75,Wallet
PAY47635,TRIP47635,967.9,Wallet
PAY47636,TRIP47636,372.4,UPI
PAY47637,TRIP47637,825.35,Cash
PAY47638,TRIP47638,698.35,Cash
PAY47639,TRIP47639,143.16,Wallet
PAY47640,TRIP47640,475.3,Cash
PAY47641,TRIP47641,872.31,Cash
PAY47642,TRIP47642,344.13,Wallet
PAY47643,TRIP47643,513.4,Cash
PAY47644,TRIP47644,210.38,UPI
PAY47645,TRIP47645,890.08,Cash
PAY47646,TRIP47646,224.33,Cash
PAY47647,TRIP47647,677.93,Cash
PAY47648,TRIP47648,165.91,UPI
PAY47649,TRIP47649,502.25,Card
PAY47650,TRIP47650,142.41,Wallet
PAY47651,TRIP47651,943.3,UPI
PAY47652,TRIP47652,274.49,Cash
PAY47653,TRIP47653,983.88,UPI
PAY47654,TRIP47654,203.37,UPI
PAY47655,TRIP47655,109.52,Cash
PAY47656,TRIP47656,125.13,Wallet
PAY47657,TRIP47657,177.02,Cash
PAY47658,TRIP47658,497.01,Cash
PAY47659,TRIP47659,238.07,UPI
PAY47660,TRIP47660,85.84,UPI
PAY47661,TRIP47661,877.62,UPI
PAY47662,TRIP47662,518.16,Cash
PAY47663,TRIP47663,705.18,Wallet
PAY47664,TRIP47664,161.05,Wallet
PAY47665,TRIP47665,537.3,Card
PAY47666,TRIP47666,292.17,Card
PAY47667,TRIP47667,213.84,Card
PAY47668,TRIP47668,832.6,Wallet
PAY47669,TRIP47669,761.48,Wallet
PAY47670,TRIP47670,630.81,Cash
PAY47671,TRIP47671,738.53,Cash
PAY47672,TRIP47672,429.18,Wallet
PAY47673,TRIP47673,267.63,Card
PAY47674,TRIP47674,57.05,Cash
PAY47675,TRIP47675,898.33,UPI
PAY47676,TRIP47676,574.15,Cash
PAY47677,TRIP47677,712.07,Card
PAY47678,TRIP47678,170.11,UPI
PAY47679,TRIP47679,124.4,UPI
PAY47680,TRIP47680,669.65,Cash
PAY47681,TRIP47681,729.68,UPI
PAY47682,TRIP47682,440.14,Wallet
PAY47683,TRIP47683,718.97,Cash
PAY47684,TRIP47684,542.3,Wallet
PAY47685,TRIP47685,831.89,Cash
PAY47686,TRIP47686,458.2,Card
PAY47687,TRIP47687,765.37,Cash
PAY47688,TRIP47688,862.7,Wallet
PAY47689,TRIP47689,270.49,Card
PAY47690,TRIP47690,876.86,Card
PAY47691,TRIP47691,676.23,UPI
PAY47692,TRIP47692,791.81,Cash
PAY47693,TRIP47693,140.88,Cash
PAY47694,TRIP47694,133.32,Wallet
PAY47695,TRIP47695,73.44,Wallet
PAY47696,TRIP47696,440.74,Cash
PAY47697,TRIP47697,464.87,Cash
PAY47698,TRIP47698,133.15,Card
PAY47699,TRIP47699,354.07,UPI
PAY47700,TRIP47700,280.97,Card
PAY47701,TRIP47701,863.07,UPI
PAY47702,TRIP47702,383.41,UPI
PAY47703,TRIP47703,106.27,Card
PAY47704,TRIP47704,243.76,Card
PAY47705,TRIP47705,69.25,UPI
PAY47706,TRIP47706,206.65,Cash
PAY47707,TRIP47707,274.06,UPI
PAY47708,TRIP47708,159.42,Cash
PAY47709,TRIP47709,158.11,Wallet
PAY47710,TRIP47710,385.26,Cash
PAY47711,TRIP47711,983.19,Card
PAY47712,TRIP47712,261.33,Wallet
PAY47713,TRIP47713,131.2,Card
PAY47714,TRIP47714,223.37,UPI
PAY47715,TRIP47715,423.51,Wallet
PAY47716,TRIP47716,293.52,Card
PAY47717,TRIP47717,682.22,Wallet
PAY47718,TRIP47718,579.32,Card
PAY47719,TRIP47719,407.78,Wallet
PAY47720,TRIP47720,534.67,Wallet
PAY47721,TRIP47721,488.93,Cash
PAY47722,TRIP47722,64.22,UPI
PAY47723,TRIP47723,985.68,Cash
PAY47724,TRIP47724,941.84,Card
PAY47725,TRIP47725,495.81,Wallet
PAY47726,TRIP47726,449.06,UPI
PAY47727,TRIP47727,795.11,Wallet
PAY47728,TRIP47728,520.95,UPI
PAY47729,TRIP47729,408.94,Card
PAY47730,TRIP47730,876.11,UPI
PAY47731,TRIP47731,473.46,Card
PAY47732,TRIP47732,588.83,UPI
PAY47733,TRIP47733,427.59,Wallet
PAY47734,TRIP47734,479.28,Cash
PAY47735,TRIP47735,793.79,Cash
PAY47736,TRIP47736,629.57,UPI
PAY47737,TRIP47737,59.42,UPI
PAY47738,TRIP47738,551.41,UPI
PAY47739,TRIP47739,104.11,Wallet
PAY47740,TRIP47740,466.15,Card
PAY47741,TRIP47741,239,Cash
PAY47742,TRIP47742,215.46,Card
PAY47743,TRIP47743,285.49,UPI
PAY47744,TRIP47744,761.14,Card
PAY47745,TRIP47745,349.33,Wallet
PAY47746,TRIP47746,610.53,Cash
PAY47747,TRIP47747,201.12,Cash
PAY47748,TRIP47748,886.51,Cash
PAY47749,TRIP47749,873.71,Card
PAY47750,TRIP47750,175.4,Card
PAY47751,TRIP47751,276.53,Wallet
PAY47752,TRIP47752,834.15,UPI
PAY47753,TRIP47753,130.03,UPI
PAY47754,TRIP47754,422.92,Cash
PAY47755,TRIP47755,641.22,UPI
PAY47756,TRIP47756,750.81,Wallet
PAY47757,TRIP47757,831.01,Cash
PAY47758,TRIP47758,143.02,Cash
PAY47759,TRIP47759,95.07,Cash
PAY47760,TRIP47760,773.08,Cash
PAY47761,TRIP47761,586.53,Cash
PAY47762,TRIP47762,733.16,UPI
PAY47763,TRIP47763,550.78,Wallet
PAY47764,TRIP47764,513.1,Card
PAY47765,TRIP47765,758.78,Cash
PAY47766,TRIP47766,895.17,Wallet
PAY47767,TRIP47767,822.51,Wallet
PAY47768,TRIP47768,317.2,UPI
PAY47769,TRIP47769,805.75,Wallet
PAY47770,TRIP47770,935.54,Wallet
PAY47771,TRIP47771,148.39,Cash
PAY47772,TRIP47772,648.4,Wallet
PAY47773,TRIP47773,55.19,Wallet
PAY47774,TRIP47774,694.57,Card
PAY47775,TRIP47775,863.2,UPI
PAY47776,TRIP47776,308.37,UPI
PAY47777,TRIP47777,134.06,Cash
PAY47778,TRIP47778,277.69,Cash
PAY47779,TRIP47779,566.01,UPI
PAY47780,TRIP47780,588.32,UPI
PAY47781,TRIP47781,717.7,UPI
PAY47782,TRIP47782,108.44,Wallet
PAY47783,TRIP47783,70.12,Cash
PAY47784,TRIP47784,830.95,Wallet
PAY47785,TRIP47785,751.47,Cash
PAY47786,TRIP47786,734.28,Cash
PAY47787,TRIP47787,221.42,UPI
PAY47788,TRIP47788,613.39,Card
PAY47789,TRIP47789,416.24,UPI
PAY47790,TRIP47790,299.76,Wallet
PAY47791,TRIP47791,161.91,Wallet
PAY47792,TRIP47792,144.59,UPI
PAY47793,TRIP47793,595.15,Card
PAY47794,TRIP47794,51.45,Card
PAY47795,TRIP47795,669.41,Cash
PAY47796,TRIP47796,155,Wallet
PAY47797,TRIP47797,761.41,Card
PAY47798,TRIP47798,790.1,Wallet
PAY47799,TRIP47799,641.26,Card
PAY47800,TRIP47800,760.74,Wallet
PAY47801,TRIP47801,325.9,Card
PAY47802,TRIP47802,582.09,UPI
PAY47803,TRIP47803,366.86,Cash
PAY47804,TRIP47804,597.42,Wallet
PAY47805,TRIP47805,493.89,Wallet
PAY47806,TRIP47806,686.35,UPI
PAY47807,TRIP47807,323.33,Card
PAY47808,TRIP47808,68.17,UPI
PAY47809,TRIP47809,282.39,Card
PAY47810,TRIP47810,920.94,Wallet
PAY47811,TRIP47811,67.88,Wallet
PAY47812,TRIP47812,903.09,Cash
PAY47813,TRIP47813,521.16,Wallet
PAY47814,TRIP47814,407.02,UPI
PAY47815,TRIP47815,507.58,Wallet
PAY47816,TRIP47816,953.7,Card
PAY47817,TRIP47817,235.39,UPI
PAY47818,TRIP47818,293.84,UPI
PAY47819,TRIP47819,678.3,UPI
PAY47820,TRIP47820,941.1,Card
PAY47821,TRIP47821,181.04,Wallet
PAY47822,TRIP47822,964.52,Card
PAY47823,TRIP47823,701.25,UPI
PAY47824,TRIP47824,397.82,Card
PAY47825,TRIP47825,956.59,Card
PAY47826,TRIP47826,903.6,Card
PAY47827,TRIP47827,397.26,UPI
PAY47828,TRIP47828,97.27,Card
PAY47829,TRIP47829,673.19,Card
PAY47830,TRIP47830,971.32,Cash
PAY47831,TRIP47831,820.67,Card
PAY47832,TRIP47832,276.21,UPI
PAY47833,TRIP47833,284.06,Card
PAY47834,TRIP47834,404.52,Card
PAY47835,TRIP47835,232.37,Card
PAY47836,TRIP47836,624.16,Card
PAY47837,TRIP47837,104.57,Wallet
PAY47838,TRIP47838,505.37,Wallet
PAY47839,TRIP47839,687.24,Wallet
PAY47840,TRIP47840,349.67,Cash
PAY47841,TRIP47841,407.71,Wallet
PAY47842,TRIP47842,73.05,Wallet
PAY47843,TRIP47843,554.57,Cash
PAY47844,TRIP47844,214.21,UPI
PAY47845,TRIP47845,340.31,UPI
PAY47846,TRIP47846,150.18,Card
PAY47847,TRIP47847,837.19,Wallet
PAY47848,TRIP47848,743.28,Cash
PAY47849,TRIP47849,853.83,Card
PAY47850,TRIP47850,495.11,Cash
PAY47851,TRIP47851,326.19,Wallet
PAY47852,TRIP47852,593.31,Wallet
PAY47853,TRIP47853,301.89,Card
PAY47854,TRIP47854,314.45,UPI
PAY47855,TRIP47855,683.72,Card
PAY47856,TRIP47856,734.53,Wallet
PAY47857,TRIP47857,509.63,Wallet
PAY47858,TRIP47858,885.16,Wallet
PAY47859,TRIP47859,430.51,Cash
PAY47860,TRIP47860,350.29,Wallet
PAY47861,TRIP47861,942.83,Wallet
PAY47862,TRIP47862,119.74,Wallet
PAY47863,TRIP47863,699.84,UPI
PAY47864,TRIP47864,798.74,Card
PAY47865,TRIP47865,290.36,Wallet
PAY47866,TRIP47866,389.66,Cash
PAY47867,TRIP47867,272.51,UPI
PAY47868,TRIP47868,874.42,Wallet
PAY47869,TRIP47869,427.06,Wallet
PAY47870,TRIP47870,329.45,Cash
PAY47871,TRIP47871,149.56,Card
PAY47872,TRIP47872,978,Cash
PAY47873,TRIP47873,881.4,Card
PAY47874,TRIP47874,857.59,Card
PAY47875,TRIP47875,145.64,Card
PAY47876,TRIP47876,699.86,Cash
PAY47877,TRIP47877,829.28,UPI
PAY47878,TRIP47878,316.92,Wallet
